Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10,Obj11,Obj12,Obj13,Obj14,Obj15,Obj16,Obj17,Obj18,Obj19,Obj20
0.037333,0.44205,0.0093624,0.095337,0.042236,0.8835,1.3551e-06,0.0003857,0.0072822,0.0017433,2.871e-07,5.9484e-07,0.0021277,0,0.0064338,0.053131,0.0036658,0.020533,0.00037207,0
0.19053,0.54104,0.041076,0.019208,0.58271,4.1951e-05,2.8336e-05,0.21328,0.0032465,0.0012871,0,0.021845,1.2072e-05,0,0,0.013795,0.00022544,0.00022005,5.5811e-06,0.55414
0.066543,0.50237,0.012448,0.033774,0.63085,0,0,0.00011541,0.013206,1.5351e-05,0.00018926,9.5783e-06,0,0.0033766,0.00094669,0.0038921,0,1.1659e-09,0.57867,0
0.088508,0.51539,0.1028,0.3142,0.55486,0.017612,0.074082,0.01835,0,0.00033803,0.00026225,0.0032955,0.0048246,0.034245,0.0035032,0.00040598,0.00041079,0.58094,0.0063735,8.1738e-05
0.066008,0.53843,0.046101,0.046959,0.56451,0,0.013391,0.035532,0.016659,0.018239,0.098272,0.00039573,0.00055053,3.7786e-05,0.04922,0.019282,0.5934,0.088799,0.048646,0
0.057354,0.4793,0.024653,0.026759,0.52603,2.5555e-06,0,0.032055,0.01515,0.0052077,0.013957,0.00047674,0.0028512,0.0036308,0.048075,0.68835,8.2509e-05,0.0003514,0.074966,0
0.068269,0.50803,0.043414,0.029792,0.53661,0.015796,9.2965e-05,0.083235,8.4714e-05,0.021576,0.01434,0.02283,0.0035237,0.00081936,0.64754,0.018619,0.020058,0.0019216,0.083498,0.035251
0.084609,0.43124,0.21076,0.028293,0.54891,0,0.00092213,0.012333,0.01626,0.00026849,0.0046203,0.0018231,0,0.67194,0.0076439,0.0022854,0.0018047,0.00054076,0,0.017282
0.030147,0.5426,0.017679,0.00070444,0.59707,0.019175,0.00035536,0,5.4209e-05,0,0.00030742,0.00031995,0.57904,0.00079528,0.058636,0.0090643,0.00011584,0.00071232,0.039859,0.034527
0.067296,0.54501,0.022049,0.035638,0.47558,0.033853,0,0.00046874,0.013145,1.3263e-05,9.0013e-06,0.68334,0,0.00075378,0.058978,0.026243,0.022919,0.0064146,0,0.021904
0.097448,0.49246,0.074882,0.032888,0.6133,0,0.00032006,0.033928,0.013626,0.0014149,0.5937,0.015006,0.0037589,0.0017193,1.2205e-08,0.01212,0,0.0024413,0,0.00029084
0.023767,0.46782,0.036465,0.033795,0.52029,0.0075198,0.005431,0.025111,0.00013325,0.70764,0.00069644,0.0020105,0.00091547,0.040035,0.00082363,0.018388,0.0043931,0.0010464,0.00064189,0
0.07001,0.48619,0.1172,0.066797,0.51161,0.0004118,0,0,0.71265,0.01716,0,0.043254,0,0,0.064319,0.026267,0,0.0070069,0.0029385,0
0.080641,0.52948,0.12779,0.038155,0.55441,0,0,0.64022,0.070718,0.016904,0.010517,0.043254,2.1495e-06,0,0.064319,0.026267,2.2073e-05,0,0.0031543,0.003961
0.052553,0.41952,0.10553,0.019639,0.51007,0.031847,0.73383,0,0,0.00075581,0.038784,0.014555,0.0036278,0,0.0011243,0.0127,0,0,0,0.00030411
0.1035,0.52462,0.045273,0.031068,0.55006,0.62861,0.00010948,0.033274,0,0.029175,0.0013596,0.004769,0.0046955,0.0010831,0.0054723,0.021069,0.12245,6.4103e-05,0,0
0.1027,0.34771,0.10813,0.029379,0.91515,0.063372,0.00030616,0.063825,0,0,0.00018406,0.0020121,0,0.020438,0.00049047,0.041718,2.0388e-08,0.01081,0.0056828,0.017218
0.022368,0.4755,0.029174,0.6243,0.14683,0.0083204,0,0.0015609,0.0179,0.00059457,0.0060963,0.034833,6.3206e-05,0.028401,0.013295,0.0074949,0.00062936,0.042259,0,0.60828
0.024022,0.48946,0,0.62803,0.00019725,0.046695,0.00033573,0.034855,0.00035723,0,0,0,0.00037667,0.0034813,0.016601,0.00038911,0,0.0050674,0.5928,8.0525e-05
0.13476,0.66972,0.077595,0.40544,0.13264,0.017239,0.071004,0.017959,0.0075443,0.00032917,0.00025667,0.0032254,0.0047004,0.034412,5.7206e-05,0.0054318,8.6874e-06,0.57623,3.4967e-05,5.6138e-06
0.084723,0.47396,0.00060934,0.58242,0,0,2.8884e-07,1.3892e-06,0.012822,0.0042217,0,0.011204,0.0024047,0,0.0009346,0.015537,0.64482,0,0.030419,5.2653e-06
0.065412,0.55692,0.028759,0.57938,0.024935,0.029597,0.009562,0.027598,0.00023319,0.0014005,0.00023038,0.0021342,0.0014937,0,0,0.5838,6.0872e-06,0,0,0.01249
0.12648,0.43077,0.015361,0.59242,0.1608,0.00038609,1.7192e-05,0.025494,0.018561,0,0,0.00028446,0.026179,0.029264,0.64681,9.7059e-05,0.0064816,6.422e-05,0.0021441,9.3933e-08
0.058507,0.48723,0.0004918,0.55451,0,0.015402,0.00020932,0.033512,0,0,7.6508e-06,0.0027074,0.027323,0.66047,0.012127,0.017679,0.0043442,0.0024514,0.046253,8.0899e-05
0.018878,0.38599,0.055491,0.49802,0,0.00092823,0.0068729,0.00078509,0.00086572,0,0.0048471,0.00038232,0.76902,0.00035448,0.012115,1.0852e-06,0.0004032,0.01173,0,0.0078327
0.073423,0.49737,0.15646,0.65272,0.02088,0.01336,0,0.00016785,0.065979,0.0011003,0.0081623,0.53345,0,0,0.0011098,0.00022415,4.3264e-06,0.00068096,0.00022482,0
0.13974,0.37622,0.14811,0.56269,0.070809,0.00036032,1.6044e-05,5.4335e-05,0.015861,1.1004e-05,0.70384,0.00031868,0,0.038236,3.1056e-07,0,0.0064822,2.4537e-06,0.0076504,9.3945e-08
0.020498,0.55015,0.13318,0.54369,0.12481,0.028535,0.0094162,0.027177,0.016095,0.60051,0.007591,0.016666,0,0,6.6745e-08,0,0.0020826,0,0,0.012491
0.06871,0.59542,0.042554,0.35836,0.025218,0.02704,0.0012585,0.034596,0.70146,0.022355,0.00029923,0.0038434,0.011675,0.044021,0.015971,0.006633,0.0055722,0,0,0.00057161
0.0069612,0.39866,0.023715,0.57328,7.3048e-05,0.034191,0,0.71682,0.0011496,0.0045984,0.00034453,2.9311e-05,0,1.5263e-05,0.021093,9.3058e-05,7.5109e-05,8.0353e-06,0.00070785,0.00949
0.17371,0.28702,0.09924,0.68699,0.0078643,0.019382,0.63243,0.032859,4.4337e-08,0.044482,0.0031823,0.0020752,0.0057051,0.0046972,2.0771e-05,0.026169,6.5115e-07,0.00018174,1.6521e-05,0.0053297
0.25024,0.37079,0.14769,0.63515,0.0057682,0.60929,0.0026021,0.00058599,0,0.0001283,8.7474e-05,2.9118e-06,0.00014369,0.026575,0,0.00012582,0.0044186,0.0014377,6.8897e-05,0.00028103
0.18699,0.4774,0.026264,0.53059,0.66567,0.052231,0.022935,0.00010346,0.00029061,0,2.045e-05,0.0021128,0,0.040727,0,0.00041577,0.0069038,8.4103e-05,0,0.012513
0.024081,0.4835,0.22946,0.8334,1.7089e-05,0.011275,0.081376,0,0.0048233,0.0051027,0.00016169,0.0043128,0,5.9597e-05,0.017141,1.2148e-05,0.00023217,0,0.0067884,0.00037343
0.076174,0.44314,0.67084,0.048043,0.00055429,0.020401,0.0045881,0.01037,0.0080887,0.015316,0.062987,0.0031981,0.0013967,0.0057381,0.042278,0.008555,0.0047753,0,0,0.58591
0.058671,0.61738,0.5145,0.0070914,0.0057143,0,0.0088637,0,0,0,0.0012613,0.00014649,0.033203,0,0.014587,0.00013644,0.012966,0.0054916,0.57926,0.00087584
0.072397,0.42828,0.67784,0.047877,0.00055238,0.020859,0.0045563,0.0092977,0.0081975,0.00027003,0.066382,0.0031779,0.0046591,0.0057194,0,0.0085158,0.004858,0.59525,1.479e-05,2.266e-05
0.17082,0.38304,0.64507,0.00012885,0.012809,0.0058116,0.0029166,0.0017369,0.025063,0.014945,0.010791,0.00015083,0.00043379,9.3663e-05,1.1032e-05,0.00021788,0.65088,0,0.0088025,0.00025078
0.088554,0.50732,0.62873,0.026998,0,0.025166,0,0.038036,6.0392e-05,0,0.0017849,0,0,0.064736,0.00092658,0.59385,1.1484e-07,0.0019924,0,4.3182e-08
0.073439,0.49147,0.57177,0.074654,0.00071887,0.075781,0.037266,0.015373,0.056018,0.0058964,0.0036203,0.00043803,8.0169e-05,2.8519e-05,0.64853,0.0090756,0.0035831,0,0.013772,0.013499
0.16802,0.43284,0.53515,0.040878,0.00073745,0,0.020432,0.023241,0,0.00099332,0.0087542,0.0071386,1.3853e-08,0.69862,0,7.7293e-05,0.00028204,2.5774e-05,0.00065434,0
0.053345,0.54028,0.60728,0.0083199,0.036685,0.0014667,0,0.0004333,0.0040668,0.00031973,0.0023139,4.2739e-08,0.57762,0,0.022939,0.00017071,0.00078857,0.061226,0.006276,2.2791e-05
0.011653,0.64946,0.49186,0.075733,0.01728,0,0,0.00040331,0.0037645,0,0,0.5647,0,3.62e-06,0,0.00048796,0,0.0037002,7.0686e-05,0.018926
0.096582,0.40577,0.58737,0,0.0012452,0.007141,0.063336,0.047337,0,4.539e-05,0.68305,5.5768e-06,0.00031322,0.019876,1.4981e-06,2.219e-07,1.3688e-05,1.3725e-05,3.3566e-09,0.033563
0.1051,0.45739,0.64092,0,0.0020987,0.036456,0.0029302,0.0048911,0.041836,0.60993,0,0.008661,0.00031857,0.019775,7.4234e-06,0,2.202e-07,0.0019473,0,0.00033289
0.085469,0.61989,0.3937,0.025261,0.07139,0.0061234,0.012461,0.012178,0.65664,0.00023347,0.013817,0,0.00065136,0.042736,0,0.0068681,0,0.031376,0.00011398,0
0.21502,0.57941,0.51294,0,0.0028581,0.088142,0.051326,0.57913,0.00015261,1.7087e-06,0.0010771,0.016457,5.1963e-06,0,0.038597,0,0.0072407,0.0010067,1.8424e-05,0.00038162
0.065697,0.46991,0.64833,0,0.0019758,0.0081476,0.59775,0.065417,0.053031,0,0,0.0086807,0.00057939,0.019819,0,0,0,0.0021431,0,0.00033365
0.12668,0.50779,0.64646,0.13319,0.0088169,0.54663,0,0.068456,0.0028971,0.015427,0.032195,3.228e-07,0.0058693,0.00056548,5.1925e-06,0.00021389,0.0004001,2.3273e-14,0,0
0.079112,0.36917,0.56263,0,0.72896,0.032994,0,0.0017411,0,2.6559e-05,0.021794,0,0,0,0,2.4296e-05,5.8486e-05,0.00021608,0,0
0.016523,0.55136,0.44482,0.69362,1.9271e-05,0.013148,0.0067664,0.00014322,0.0040899,0.0030626,0,0.017606,0.00026326,0,0.00059399,0.0018337,0.00071658,0.0035074,1.8945e-06,0.011201
0.10074,0.52398,0.83256,0.058806,0.00069439,0.023126,0.0055584,0.03468,0.00065877,1.8238e-06,0.077117,0.0039155,0.099677,0.00706,0,0.010512,0.006025,0,1.4743e-05,0.0002493
0.027771,0.78434,0.048101,0,0,0.0092038,0.012311,0.00077745,0.018932,0.027404,0,0,0,0.027357,0.013917,0.0004281,0.0013752,2.4666e-05,0.0038799,0.60358
0.052304,0.79595,0.086269,0.04461,0.010589,0.00031072,0.024393,0.018959,0.0037632,0.00018966,0.017071,0.0074657,0.00029904,4.9129e-08,0,0.000397,0.00026813,0.0092971,0.57276,8.2065e-05
0.07881,0.82207,0,0.055036,0,0,1.1209e-06,0.0025941,0.0062581,0.0073317,0.0060499,0,0.034345,0.00085529,0.0011221,0.0040246,3.9881e-05,0.53525,0.060746,0
4.968e-17,0.79725,0,0.046836,0,0.047242,0,0.035264,2.7851e-05,0.0013758,0,0,0.018468,0.019434,8.1077e-06,0.00039184,0.57933,0.0060762,6.5777e-06,8.0525e-05
0.092743,0.78537,0,0.052698,0.02438,0,1.0738e-06,0.0021668,0.0059951,0.0070235,0.0057956,0,0.032901,0.011721,0.0010751,0.59555,5.3301e-06,0.010945,0.061042,0
0.022628,0.82916,4.5737e-05,0,3.0488e-06,0.0011772,0.0060983,0.001558,0.044271,0.00019436,8.0734e-06,0.0018687,0.0043148,0.00083465,0.56629,0.00054659,0.0018896,0,0.0059078,5.7422e-07
0.091921,0.76141,0.047155,0.075427,0.00053975,0.0079953,0,0.0014044,0.040449,0.00048674,0.00056331,0.0060972,0.03438,0.62314,0,0.0098426,0.0028547,4.7705e-05,0,0.0099462
0.039511,0.81085,0.052243,0.037552,0.017115,0.019903,0.011044,0,1.7366e-06,0.00035886,0.028755,0.0013315,0.57338,0.040726,0.059537,0.00035708,0.00013985,0.0010631,0,0
0.053346,0.7164,0.02812,0.046626,0.023589,0.035434,0.00096437,0.017479,0.013121,1.3239e-05,0.0044919,0.68737,0,0.00074517,0.0019246,0.025884,0.02292,0.0064148,0,0.00026525
0.042803,0.84656,0.036951,0.060643,0,0.02769,0,0.021588,0.027352,0,0.51221,0.0080988,0.0031036,0.0030079,0,0.0024286,0.0018758,0,0.019556,0.037711
0.026231,0.69728,0.054321,0.040035,6.8e-06,0.0098224,0.0095666,7.9877e-05,0.079798,0.71082,0.00070321,0.0017142,0.00080871,0,0.00078705,0.0098658,0.0044472,6.9362e-05,0.020025,0
0.018459,0.69979,0.049838,0.057939,0.028872,0.043052,0.0002377,0.0015549,0.69287,0.022439,0.0035738,0.0071644,0.01195,0.040585,0.024539,0.0003965,0,0.0044226,6.2185e-05,0.001619
0.094778,0.75093,0.049382,0.06196,0,0.02445,0.0004083,0.62376,0.00013891,0.0011417,0.0015417,0.0018702,0.0031758,0,0.064492,0.076011,9.2072e-08,0.0072169,0.0037984,0.0088049
0.18865,0.91149,0.055088,0.0016608,0,0.017155,0.34373,0.015927,0.012594,0.00070551,0.0056573,0.051823,3.9759e-05,0.00017558,0.0010462,0.058776,0.00097219,0.0067786,0,0.0072315
0.18314,0.73088,0.032069,0.042943,0.014462,0.64155,0.063398,0.016277,3.2655e-05,2.4426e-09,0.00015111,0.0040902,0.00059167,2.8057e-06,2.7187e-05,0,0.0025909,0,0.030379,0
0.045469,0.8368,0.24938,0.056581,0.45141,0.035461,0.0011029,0.0072719,3.3085e-05,0.00077797,0.019589,0.0078624,0.0020177,0.002742,0.00012001,0.0023877,0,3.2991e-05,2.4063e-06,0.00035831
0.14568,0.90672,0.16531,0.3188,0,0,0.0095441,0.030028,0.0089418,0,0.0022124,0,0,0.00048572,0,0.0035176,0,0.00010517,0,0.00035079
0.028366,0.88178,0.43743,0.13939,0.0042937,0.00324,0.0067024,0.0017105,0.022716,0,0.0076228,0.018247,0.0054656,0.00070652,0.00028644,0.00066517,5.9646e-05,0.00035415,0.0026118,0.011298
0.048677,1,0.06443,0.029277,0.021095,0.024533,0,0.003033,0,0.00044226,0.03578,0.0016651,0.042079,0.041366,0.028181,0.00036204,0.0001418,0,0,0
0.36599,0.063342,0.19471,0.084741,0.02207,0.035958,0.029128,0.0049039,1.5312e-08,0.001243,0.0021447,0.022,0.022672,0.00037734,0.017398,8.5701e-05,0,5.4268e-06,3.3333e-10,0.90888
0.64218,0.13789,0.062989,0.0085716,0.058833,0.029504,0.0031247,0,0.0017498,2.5074e-09,0.001458,0.0013861,0.0014784,2.0297e-05,0,0,9.4215e-05,1.4453e-06,0.49225,0.56572
0.18616,0.11717,0.15593,0.077748,0.043534,0.048137,0.00045768,0.025746,0.00029659,0.00055072,0.00011977,0.023916,0,0.0068192,1.1997e-05,0.00075779,8.2165e-07,0,0.95659,0.059443
0.53916,0.12811,0.21493,0.033473,0,0.024566,0.003314,0.011328,0.0059756,5.1216e-05,0.0072688,0.0051948,0.0035029,0.0042562,4.6732e-05,0,0.0036051,0.44305,7.1229e-09,0.69165
0.51752,0.11467,0.22857,0.053169,0.028555,0.027241,0.00090808,0.00023019,0.0030301,0.0047302,0.0045942,6.593e-08,0.00082123,0.0064464,0,0.00027603,0.0037531,0.57545,0.57856,0.059677
0.58474,0.15863,0.20072,0.0004782,0.051828,0,0.0026048,0.0089624,0.0023379,4.2919e-05,0.0011326,0.0061112,0.0040355,0.028673,3.4423e-05,0,5.4768e-05,0.76736,0,1.2859e-07
0.57326,0.10454,0.070016,0,0.024504,0.031099,0.011812,3.4085e-05,0.005131,4.7313e-05,0.0061429,0,0,0,0,0.0081227,0.56448,0.00044933,0.0033714,0.58127
0.54798,0.095898,0.084451,0.14337,0.068905,0.025599,0.0023793,0,0.06168,0,0.0066818,0.0020035,0.00031752,0,0,9.6456e-05,0.55853,0.00027843,0.58656,4.7163e-05
0.5222,0.092702,0.016989,0.002978,0.033076,0.0060821,0.0049823,0.0068802,0,0,3.1478e-05,0.0018096,0.0034779,8.0516e-05,0.0011216,0,0.50379,0.68361,0.015139,0.00086251
0.5131,0.11486,0.11801,0,0,0.026559,8.7699e-08,0.023539,0.018254,0.0032404,0.00030635,0.008116,0.0017466,0.0093661,0.00066313,0.00043002,0.85192,0.00029977,0,0
0.54153,0.095585,0.21452,0.030738,0.015432,0.032283,0.0032757,0,0.0097539,0.00060864,2.0538e-05,0.051364,0.0036172,0.0039093,0.00010677,0.55933,0.0095773,0,3.6127e-06,0.59362
0.53943,0.13826,0.14312,0.029718,0.012249,0.022475,0,0.010035,5.2845e-06,0.0011013,0,0.0066816,0.00056453,0.00042822,0.0016855,0.60357,0,0,0.55642,0.056254
0.6064,0.1351,0,0.011159,0.019528,0.043673,0.012987,0,0.0061813,0.015241,0.020293,0.0059453,0,0.0046694,4.8617e-05,0.5082,2.6484e-05,0.60335,0.0039094,4.6321e-08
0.55994,0.12535,0.054264,0.031555,0,0.10919,9.549e-08,0.02563,0.013215,0.0032956,0.00033346,2.3256e-05,0.001901,0.010135,0.00072173,0.57809,0.58158,1.4089e-07,0,0.00015816
0.29255,0.07352,0.18618,0.013327,0.031893,0.0094362,0.0034463,0,2.193e-05,0.029977,0.00030027,0.012955,0.032748,0.002527,0,0.93783,0.00063312,9.4762e-06,7.799e-05,0
0.56014,0.10215,0.10233,0.063765,0.0243,0.03084,0.012373,0.0023783,0.0064727,0.0082104,8.7974e-06,0.047595,1.1557e-07,0.044789,0.60267,0.030203,0.014993,0.0086727,0.0034816,0.62075
0.59407,0.12756,0.10274,0.059479,0.024696,0.027449,0.0029575,0.00029967,0.0029888,2.345e-09,0.0013666,0.028357,0.03117,0,0.53171,0,0,0,0.57771,0.015177
0.47263,0.098541,0.037156,0.0086618,0.016915,0.034496,0.0020699,0,0.00010324,2.2201e-05,0.052147,0.0084991,0.014309,0.012477,0.51351,0.0091676,0.00083546,0.70808,0.00023145,0
0.32532,0.19248,0.28674,0.054173,0.073115,0.015834,0.062112,0.032569,0.03427,1.1203e-05,0.00030228,0.0094613,4.3623e-09,3.6065e-08,0.49851,0.00024826,0.71843,0,0.0016556,0.029658
0.56132,0.11914,0.019528,0.0011019,0.016006,0,0.011686,0.0035633,0.0026901,9.4332e-05,0.0638,0.015173,0,0,0.54708,0.68266,0.0012368,2.0116e-05,0.0011394,0
0.61658,0.15184,0.19861,0.1355,0.02372,0.029175,0.002898,0.01201,0.00014456,0,0.073022,0.011901,0.0011959,0.017464,0.73408,0.012976,0.0012039,0.00020407,0.0040963,0.00070698
0.61659,0.14972,0.035557,0.018579,0.0538,0,0.00020734,0.0011965,0.0084841,0.00096085,0.0017908,0,0,0.46672,0.012101,3.5772e-06,1.9764e-05,0.0064191,0.0099385,0.61148
0.56798,0.072679,0.020032,0.017468,0.029825,0.053826,0.014471,0.025031,0.018377,0,0.0018116,0.00035136,0.012794,0.58049,3.2342e-05,0.0062873,0.010142,0.0085556,0.57559,5.2837e-05
0.52514,0.093235,0.062139,0.0096416,0.032799,0.0010115,0.015495,0.0065692,0.0025468,0.022687,0,0.00016639,0,0.54597,0,0,0.0028008,0.64802,0,0.00086557
0.43128,0.094217,0.14071,0.058404,0.02981,0.00029929,0.004134,0.0015048,0.0017824,0.00039129,0.046046,0,0.00044396,0.51652,2.2117e-06,0.00042593,0.71929,0.00021112,0.0040353,0.00066757
0.51746,0.13335,0.20534,0.056581,0.039798,0.042727,0.012056,0.031972,0.011745,0.01489,0.00027581,0.034118,0,0.51415,0.0080081,0.64651,0.0051707,4.7571e-06,0.0016497,0.00062516
0.52615,0.06668,0.022691,0.034578,0.04307,0.068808,0.029291,0.022547,0.013418,0.0022648,0.0016925,0.0037895,0.0032947,0.54222,0.66967,0.0078014,0.00019792,0.010615,0.0042494,0
0.38871,0.095091,0.21889,0.022896,0.079912,0.020721,0.0047503,9.8136e-05,3.4006e-05,6.2329e-06,0.0010947,0.018565,4.6986e-06,0.88538,0,0.0085927,0.00018665,0.0052205,4.5241e-06,0.00013073
0.38248,0.2305,0.13825,0.016508,0.005692,0.011564,0.0012079,0.013442,0,0.016157,0.0014935,0,0.51922,0.0059163,2.5246e-05,0.00013791,0.001272,0,0.001223,0.72212
0.54871,0.048186,0.17438,0.043573,0,0,0,0.0003401,0.0020141,6.1938e-05,0.0014352,0.00025012,0.48764,0.00021577,1.2435e-05,9.5025e-05,0.014076,0.013877,0.65668,0.057822
0.53006,0.10993,0.20991,0.011743,5.6942e-07,2.7468e-05,0.0032293,0.03307,0.0058433,0.00010602,0.00012738,0.0045967,0.57186,0.0061148,6.3871e-05,0,0.0049271,0.60553,9.735e-09,0.00031816
0.55768,0.095312,0.017753,0.014873,5.0866e-06,0.016021,0.00041129,0.10704,0.056467,0.00028449,0,0.0427,0.58417,0.0091492,0.00014331,0.011135,0.58508,0.0014173,0.0040695,5.5803e-05
0.56987,0.10964,0.10289,0.033391,0,0.044349,0.0029321,0.0083209,0.014988,0.0002173,0.0070479,3.3096e-07,0.62042,0.00014839,0,0.58153,2.5616e-07,0,0,0
0.45436,0.11491,0.24547,0.041975,0.027098,0.027162,0.002524,0.025199,0,0.024546,0.0038234,0.005268,0.53703,0,0.65937,0,0.018663,0.006039,0.017105,1.0084e-06
0.40559,0.19563,0.18256,0.099716,0.034152,0.024939,0.007643,0.049561,0.011229,0.017764,0.025319,0.029444,0.55772,0.66581,2.2955e-06,0.00015016,0.1047,9.6845e-05,0.0015918,0.029537
0.61196,0.14399,0.012263,0.11089,0.065123,0.01473,0.0076415,0.030594,0.001551,0.00044013,0.0016352,0,0.76529,0.0099059,9.3359e-06,0.0083862,1.7173e-05,0,0,0.00051403
0.60829,0.048341,0.02232,0.045126,0.014763,0.017226,0.018936,0.0073593,0.005697,0,0.0086257,0.57912,0.0010456,0.058452,0,0.007327,0.0036229,6.205e-05,0,0.54314
0.5317,0.094106,0.099355,0.032247,0.033916,0.01208,0.0019165,0,0.0047856,0.020497,0.011354,0.53622,2.0185e-05,0,0.00096011,0.00048636,2.3814e-05,5.4679e-06,0.64271,0
0.60626,0.10502,0.13808,0.06703,0.010224,0,0.017465,0.04731,0,0.014725,0,0.40182,0.00031488,0.0050402,0,0.0028689,0.00015941,0.66478,4.4337e-05,1.4788e-05
0.51766,0.10906,0.022553,0.015385,0,0.014992,0.0012857,0.023023,0.0022209,0,0.016344,0.49724,0.016488,0.0081192,0.019895,0.0097244,0.68768,1.6635e-06,0.0041088,5.6052e-05
0.55286,0.14206,0.018686,0.030368,0.017593,0.0064269,0.013861,0.029191,0,0.00027854,0.018596,0.52803,0.066499,0,0.00014909,0.62891,0.00078638,0.0094427,0.0032494,2.3851e-05
0.53038,0.13632,0.090858,0,0.023079,0.039591,0.015551,0.0057124,0.0026697,0.00034697,0.061497,0.52049,0.005468,0,0.65578,4.1248e-05,0.0010616,8.6882e-05,2.8811e-08,0.0012757
0.49431,0.11297,0.048419,0.0080271,0.045961,0.011849,0.0002437,0.062819,0.0046099,0.00022535,0.003814,0.56984,0,0.64458,0.00012143,0.00021381,9.4921e-05,0,1.2919e-05,0.011194
0.48527,0.12287,0.19266,0,0,0.019361,0.0041364,0.0024667,0.00011322,0.003723,0.033775,0.51706,0.66993,0.039321,0,0.012091,0.00024723,3.6851e-06,0.012274,0
0.51214,0.11515,0.10416,0.010088,0.017522,0.00087825,0,0.0027346,0.0021221,0.010153,0,0.84986,0.012349,0,5.4168e-05,4.1123e-06,0,0.055602,0.031337,6.5206e-05
0.59055,0.12244,0.045194,0.0090349,0,0,0.040808,0.007319,0.0082609,0.0089469,0.57949,0.0074565,0.0018295,0.0075643,0.00015808,0.00011039,0.00014344,0.00093297,9.5344e-06,0.56458
0.488,0.12556,0.093844,0.027337,0.031916,0.018692,0.011519,0.0061358,0.0018255,0.020322,0.50614,0.01334,0,0.00071176,0,0.0055709,0,3.2793e-05,0.69195,0.0057751
0.49981,0.15434,0.16952,0,0.070262,0.045808,0.016654,4.4511e-05,0,0,0.57079,0.0002834,0.00012858,0.0088646,0.041092,7.1888e-05,8.9614e-06,0.60823,9.219e-05,3.8539e-05
0.50635,0.12116,0.17113,0.00052195,0.0071607,1.5058e-05,0,0.0063513,1.7439e-05,0.00011721,0.50099,0.00011285,7.9552e-05,0.021829,9.1063e-05,5.7981e-05,0.68413,0.00016198,0,0.0059777
0.50613,0.10752,0.040059,0.1043,9.3866e-05,0.020274,0,0,0.016773,0,0.4907,0.0041402,0,0.0010681,0,0.69539,9.5346e-09,1.7553e-05,3.4722e-05,0.032703
0.56117,0.098417,0.043258,0.0085339,0.017238,0.025492,0.038192,3.8582e-05,0.0078131,0.0085973,0.5522,0.0043549,0.0017365,0.0071798,0.60727,0.00016502,0.00015202,0.0011132,0,0
0.564,0.13392,0.020618,0.032594,3.7288e-06,0.017622,0.00030804,0.014204,0.00027061,0.00061632,0.55452,0.013373,0,0.62445,0.0012934,0.00017532,0.00018496,0.00053319,0.0040494,6.4613e-05
0.35715,0.2167,0.013165,0.011029,0.068424,0.03017,0.00030966,0.080591,0.042514,0.00022386,0.57571,0.051004,0.70654,0.011228,0.00017588,0.013666,0.018761,0.001419,0.0037175,0.00031781
0.51688,0.11422,0.059153,0.037928,0.012865,0.015034,0.016526,0.0064832,0.004811,0,0.49868,0.69024,0.0012462,0.030351,0,0.00013982,0.0043095,7.3809e-05,0.00080633,0.0014406
0.33337,0.19279,0.13078,0.0092457,0.046146,0.00098971,0.0001868,0.0056114,0.011326,8.9356e-05,0.89975,0.0003889,0.00053713,0.015114,0,0.0047433,0.00066404,0.0001285,0,0.16174
0.55008,0.09944,0.07884,0.01344,0.08026,0.028859,0.0015807,0.0010705,0.018171,0.54061,0.0024524,0.00014084,0.011447,0,0.012099,3.5575e-06,0.016952,0.008063,0,0.64261
0.5691,0.099433,0.081477,0.018865,0.083339,0.0036282,0.0016321,0.00015078,0.00019546,0.55789,0.0025308,0.00014534,0.00081403,0.0031519,0.013405,3.352e-07,0.014847,0.0083478,0.61098,0.10201
0.47089,0.1104,0.078587,0.028703,0.037918,0.027628,0.0035884,0.0017075,0.0042365,0.56917,0.015284,0.0044115,0,0.0028883,0.042674,2.6424e-05,0.0010345,0.66923,1.2408e-07,0.002129
0.47924,0.030312,0.016084,0.028365,0.0045538,0.040272,0.042609,0.0010312,0,0.45206,0.026679,0.00012255,0.0013081,0,9.487e-06,0,0.75305,0.00057917,0,0.00037749
0.54414,0.14224,0.020847,0.055451,0.017315,0.038333,0.011828,0.017134,0.0049767,0.54464,0.016051,0.0074958,0.0044432,0.036378,0.0062258,0.61815,3.1808e-05,1.0681e-05,0.0010042,0.00059713
0.47311,0.11112,0.1134,0.0057626,0,0.0063214,0.078952,0,0.0012453,0.65623,0.0021554,0,0.00083611,0.0051689,0.57761,0.0020927,0.0025652,0.0089201,1.5023e-06,0.043842
0.57272,0.14188,0.097396,0,0.027624,0,0.017215,0.00030382,0.0015751,0.56746,0.052111,0.0072474,0.0057901,0.56353,5.0175e-08,3.0438e-06,0.00077102,0,0,0.009017
0.56769,0.16733,0.096058,0.012787,0.10649,4.2366e-05,0.0016863,0,0.03552,0.54651,0.0068593,0,0.57549,0.00014492,0,0,0.021514,0.00070093,0,0.001773
